#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
4234 2 5 -0.428571 0.341494 82.334 0.07 56.3516 2.00082
4236 1 0 1 0 82.334 0.07 57.9728 2.02189
4251 8 11 -0.157895 0.226538 82.334 0.07 58.0222 2.03321
4252 7 13 -0.3 0.213307 82.334 0.07 57.5209 2.00672
4253 11 6 0.294118 0.231808 82.334 0.07 57.143 1.98768
4254 17 10 0.259259 0.18587 82.334 0.07 57.1406 1.98358
4256 11 15 -0.153846 0.193781 82.334 0.07 57.3294 1.99461
4257 7 7 0 0.267261 82.334 0.07 57.3522 2.0036
4258 4 4 0 0.353553 82.334 0.07 57.1947 2.01124
4260 1 1 0 0.707107 82.334 0.07 57.6721 2.0295
4261 5 1 0.666667 0.30429 82.334 0.07 56.7429 2.03796
4262 2 3 -0.2 0.438178 82.334 0.07 56.8141 2.03973
4263 9 6 0.2 0.252982 82.334 0.07 56.907 2.04199
4264 3 3 0 0.408248 82.334 0.07 57.0078 2.0444
4265 8 9 -0.0588235 0.242116 82.334 0.07 57.2371 2.04984
4266 6 1 0.714286 0.26452 82.334 0.07 57.3719 2.05277
4273 3 0 1 0 82.334 0.07 59.1723 2.2029
4274 8 6 0.142857 0.26452 82.334 0.07 58.8616 2.13599
4275 6 9 -0.2 0.252982 82.334 0.07 58.2173 2.09366
4284 3 3 0 0.408248 82.334 0.07 57.7044 2.01984
4285 6 3 0.333333 0.31427 82.334 0.07 57.7146 2.01734
4286 4 3 0.142857 0.374088 82.334 0.07 57.7951 2.01532
4288 1 5 -0.666667 0.30429 82.334 0.07 58.1208 2.02131
4289 13 4 0.529412 0.205759 82.334 0.07 58.7542 2.03428
4290 4 8 -0.333333 0.272166 82.334 0.07 59.225 2.04315
4292 3 3 0 0.408248 82.334 0.07 59.9327 2.05902
4293 1 2 -0.333333 0.544331 82.334 0.07 60.0789 2.06706
4294 0 1 -1 0 82.334 0.07 60.2083 2.07175
4297 10 2 0.666667 0.215166 82.334 0.07 58.7135 2.03223
4298 2 3 -0.2 0.438178 82.334 0.07 58.2679 2.02045
4299 3 3 0 0.408248 82.334 0.07 56.451 1.95807
4300 5 2 0.428571 0.341494 82.334 0.07 53.6012 1.86695
4302 1 0 1 0 82.334 0.07 52.0707 1.81848
4303 6 5 0.0909091 0.300263 82.334 0.07 54.1094 1.88072
4304 7 4 0.272727 0.290081 82.334 0.07 54.5513 1.89399
4305 0 1 -1 0 82.334 0.07 54.7343 1.89992
4307 7 9 -0.125 0.248039 82.334 0.07 55.4599 1.91995
4308 6 4 0.2 0.309839 82.334 0.07 55.6159 1.92099
4309 1 0 1 0 82.334 0.07 55.7764 1.92205
4310 3 1 0.5 0.433013 82.334 0.07 55.8831 1.92276
4311 3 2 0.2 0.438178 82.334 0.07 56.0487 1.92383
4315 4 2 0.333333 0.3849 82.334 0.07 56.4541 1.92654
4316 0 2 -1 0 82.334 0.07 56.5185 1.92726
4320 3 4 -0.142857 0.374088 82.334 0.07 54.0663 1.91153
4321 1 0 1 0 82.334 0.07 53.8977 1.91046
4323 2 3 -0.2 0.438178 82.334 0.07 53.2887 1.90752
4324 6 3 0.333333 0.31427 82.334 0.07 53.426 1.90901
4328 8 7 0.0666667 0.257624 82.334 0.07 53.8665 1.91939
4329 12 9 0.142857 0.21598 82.334 0.07 54.2026 1.92742
4330 6 7 -0.0769231 0.276528 82.334 0.07 54.4546 1.93334
4331 1 0 1 0 82.334 0.07 54.7164 1.93709
4332 4 0 1 0 82.334 0.07 54.8531 1.9441
4333 6 4 0.2 0.309839 82.334 0.07 54.9876 1.94972
4334 5 2 0.428571 0.341494 82.334 0.07 55.0968 1.95443
