#run N+ N- A_raw dA_raw beamPol dBeam targetPol dTgt
5889 12 10 0.0909091 0.212318 80.795 0.0206805 42.9076 0.01066
5890 13 14 -0.037037 0.192318 80.795 0.0186677 42.9946 0.0096225
5891 12 6 0.333333 0.222222 80.795 0.0228631 42.9308 0.0117851
5892 7 10 -0.176471 0.238729 80.795 0.023526 42.8669 0.0121268
5893 10 7 0.176471 0.238729 80.795 0.023526 50.2316 0.0121268
5894 12 10 0.0909091 0.212318 80.795 0.0206805 62.3344 0.01066
5895 10 13 -0.130435 0.206733 80.795 0.0202259 41.8479 0.0104257
5896 3 4 -0.142857 0.374088 80.795 0.0366626 42.4803 0.0188982
5897 1 0 1 0 80.795 0.097 43.5126 0.05
5898 11 15 -0.153846 0.193781 80.795 0.0190233 43.1742 0.00980581
5899 18 9 0.333333 0.181444 80.795 0.0186677 42.9377 0.0096225
5901 10 12 -0.0909091 0.212318 80.795 0.0206805 43.0905 0.01066
5902 5 5 0 0.316228 80.795 0.0306741 43.2645 0.0158114
5903 6 5 0.0909091 0.300263 80.795 0.0292466 43.2406 0.0150756
5904 8 10 -0.111111 0.234243 80.795 0.0228631 42.998 0.0117851
5912 5 9 -0.285714 0.25612 80.795 0.0259243 -1 0.0133631
5914 8 11 -0.157895 0.226538 80.795 0.0222533 -1 0.0114708
5915 9 8 0.0588235 0.242116 80.795 0.023526 -1 0.0121268
5917 5 4 0.111111 0.331269 80.795 0.0323333 -1 0.0166667
5918 7 5 0.166667 0.284638 80.795 0.0280015 -1 0.0144338
5919 14 9 0.217391 0.203528 80.795 0.0202259 -1 0.0104257
5923 5 5 0 0.316228 80.795 0.0306741 -1 0.0158114
5924 1 3 -0.5 0.433013 80.795 0.0485 -1 0.025
5925 8 4 0.333333 0.272166 80.795 0.0280015 -1 0.0144338
5926 9 10 -0.0526316 0.229098 80.795 0.0222533 -1 0.0114708
5927 6 3 0.333333 0.31427 80.795 0.0323333 -1 0.0166667
5931 10 10 0 0.223607 80.795 0.0216899 -1 0.0111803
5932 3 5 -0.25 0.342327 80.795 0.0342947 -1 0.0176777
5933 9 4 0.384615 0.256015 80.795 0.026903 -1 0.0138675
5934 4 2 0.333333 0.3849 80.795 0.0396001 -1 0.0204124
